,datetime,low,total_turnover,high,open,open_interest,volume,close,trading_date,sid,de_listed_date,maturity_date,option_type,strike_price,listed_date
0,2019-10-15 09:31:00,0.0561,17658.0,0.0591,0.057,17916.0,31.0,0.0591,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
1,2019-10-15 09:32:00,0.0566,74812.0,0.0591,0.0591,18012.0,130.0,0.0584,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
2,2019-10-15 09:33:00,0.0576,26060.0,0.0584,0.0576,18043.0,45.0,0.0584,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
3,2019-10-15 09:34:00,0.0572,25403.0,0.0584,0.0584,18044.0,44.0,0.0577,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
4,2019-10-15 09:35:00,0.0576,28849.0,0.058,0.0577,18045.0,50.0,0.058,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
5,2019-10-15 09:36:00,0.057,35802.0,0.0582,0.058,18069.0,62.0,0.0572,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
6,2019-10-15 09:37:00,0.0572,1726.0,0.0576,0.0572,18069.0,3.0,0.0575,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
7,2019-10-15 09:38:00,0.0564,51518.0,0.0574,0.0574,18046.0,91.0,0.0566,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
8,2019-10-15 09:39:00,0.056,74328.0,0.0566,0.0566,18056.0,132.0,0.056,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
9,2019-10-15 09:40:00,0.056,5080.0,0.0566,0.056,18058.0,9.0,0.0565,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
10,2019-10-15 09:41:00,0.0558,15753.0,0.0565,0.0565,18059.0,28.0,0.0558,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
11,2019-10-15 09:42:00,0.055,52541.0,0.0558,0.0558,18057.0,95.0,0.055,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
12,2019-10-15 09:43:00,0.055,5062.0,0.0562,0.055,18058.0,9.0,0.0562,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
13,2019-10-15 09:44:00,0.0552,14950.0,0.0562,0.0562,18061.0,27.0,0.0552,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
14,2019-10-15 09:45:00,0.0552,3317.0,0.0553,0.0552,18067.0,6.0,0.0552,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
15,2019-10-15 09:46:00,0.0552,31340.0,0.056,0.0552,18106.0,56.0,0.0558,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
16,2019-10-15 09:47:00,0.055,76965.0,0.0558,0.0558,18143.0,139.0,0.0554,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
17,2019-10-15 09:48:00,0.0553,17303.0,0.0559,0.0554,18114.0,31.0,0.0559,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
18,2019-10-15 09:49:00,0.0556,39137.0,0.0564,0.0559,18054.0,70.0,0.0564,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
19,2019-10-15 09:50:00,0.0555,103617.0,0.0568,0.0568,17899.0,184.0,0.0555,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
20,2019-10-15 09:51:00,0.0562,50849.0,0.0567,0.0566,17817.0,90.0,0.0564,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
21,2019-10-15 09:52:00,0.0562,23096.0,0.0566,0.0564,17807.0,41.0,0.0562,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
22,2019-10-15 09:53:00,0.0562,46276.0,0.0566,0.0562,17744.0,82.0,0.0563,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
23,2019-10-15 09:54:00,0.0559,56074.0,0.0561,0.056,17680.0,100.0,0.0559,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
24,2019-10-15 09:55:00,0.0559,20710.0,0.056,0.0559,17669.0,37.0,0.056,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
25,2019-10-15 09:56:00,0.0559,29099.0,0.056,0.056,17706.0,52.0,0.0559,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
26,2019-10-15 09:57:00,0.0552,48175.0,0.0559,0.0559,17710.0,87.0,0.0552,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
27,2019-10-15 09:58:00,0.0546,36876.0,0.0552,0.0552,17759.0,67.0,0.0548,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
28,2019-10-15 09:59:00,0.0547,19215.0,0.055,0.0548,17739.0,35.0,0.055,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
29,2019-10-15 10:00:00,0.055,22740.0,0.0555,0.055,17765.0,41.0,0.055,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
30,2019-10-15 10:01:00,0.055,4416.0,0.0553,0.055,17766.0,8.0,0.0553,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
31,2019-10-15 10:02:00,0.055,7721.0,0.0553,0.0552,17766.0,14.0,0.055,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
32,2019-10-15 10:03:00,0.055,0.0,0.055,0.055,17766.0,0.0,0.055,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
33,2019-10-15 10:04:00,0.055,0.0,0.055,0.055,17766.0,0.0,0.055,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
34,2019-10-15 10:05:00,0.055,4430.0,0.0555,0.055,17765.0,8.0,0.0555,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
35,2019-10-15 10:06:00,0.0555,2221.0,0.0556,0.0555,17765.0,4.0,0.0555,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
36,2019-10-15 10:07:00,0.0547,1641.0,0.0555,0.0555,17765.0,3.0,0.0547,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
37,2019-10-15 10:08:00,0.0547,11487.0,0.0547,0.0547,17766.0,21.0,0.0547,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
38,2019-10-15 10:09:00,0.0547,2197.0,0.055,0.0547,17770.0,4.0,0.0549,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
39,2019-10-15 10:10:00,0.0549,13774.0,0.0551,0.0549,17794.0,25.0,0.0551,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
40,2019-10-15 10:11:00,0.0551,17778.0,0.0559,0.0551,17794.0,32.0,0.0556,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
41,2019-10-15 10:12:00,0.0553,8923.0,0.0558,0.0556,17795.0,16.0,0.0558,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
42,2019-10-15 10:13:00,0.0557,557.0,0.0558,0.0558,17796.0,1.0,0.0557,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
43,2019-10-15 10:14:00,0.0557,5580.0,0.0558,0.0557,17796.0,10.0,0.0558,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
44,2019-10-15 10:15:00,0.0557,107117.0,0.0565,0.056,17849.0,191.0,0.0565,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
45,2019-10-15 10:16:00,0.056,65775.0,0.0567,0.0565,17840.0,117.0,0.0562,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
46,2019-10-15 10:17:00,0.0561,51153.0,0.0563,0.0562,17927.0,91.0,0.0562,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
47,2019-10-15 10:18:00,0.0562,0.0,0.0562,0.0562,17927.0,0.0,0.0562,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
48,2019-10-15 10:19:00,0.0562,1125.0,0.0563,0.0562,17927.0,2.0,0.0563,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
49,2019-10-15 10:20:00,0.0563,11260.0,0.0563,0.0563,17927.0,20.0,0.0563,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
50,2019-10-15 10:21:00,0.0559,35332.0,0.0563,0.0563,17965.0,63.0,0.056,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
51,2019-10-15 10:22:00,0.056,17471.0,0.0567,0.056,17968.0,31.0,0.0567,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
52,2019-10-15 10:23:00,0.0567,18162.0,0.0568,0.0567,17958.0,32.0,0.0568,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
53,2019-10-15 10:24:00,0.0568,1710.0,0.057,0.0568,17957.0,3.0,0.057,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
54,2019-10-15 10:25:00,0.057,36602.0,0.0575,0.057,17982.0,64.0,0.0571,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
55,2019-10-15 10:26:00,0.057,6279.0,0.0572,0.0571,17983.0,11.0,0.0572,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
56,2019-10-15 10:27:00,0.0569,36475.0,0.0572,0.0572,18002.0,64.0,0.057,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
57,2019-10-15 10:28:00,0.057,10260.0,0.057,0.057,18018.0,18.0,0.057,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
58,2019-10-15 10:29:00,0.057,0.0,0.057,0.057,18018.0,0.0,0.057,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
59,2019-10-15 10:30:00,0.057,15960.0,0.057,0.057,18046.0,28.0,0.057,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
60,2019-10-15 10:31:00,0.0561,39600.0,0.057,0.057,18071.0,70.0,0.0562,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
61,2019-10-15 10:32:00,0.0562,0.0,0.0562,0.0562,18071.0,0.0,0.0562,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
62,2019-10-15 10:33:00,0.0562,0.0,0.0562,0.0562,18071.0,0.0,0.0562,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
63,2019-10-15 10:34:00,0.0558,3918.0,0.0562,0.0562,18077.0,7.0,0.0558,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
64,2019-10-15 10:35:00,0.0558,0.0,0.0558,0.0558,18077.0,0.0,0.0558,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
65,2019-10-15 10:36:00,0.0558,2806.0,0.0562,0.0558,18077.0,5.0,0.0561,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
66,2019-10-15 10:37:00,0.0561,2805.0,0.0561,0.0561,18082.0,5.0,0.0561,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
67,2019-10-15 10:38:00,0.0561,3382.0,0.0564,0.0561,18088.0,6.0,0.0564,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
68,2019-10-15 10:39:00,0.0562,3377.0,0.0564,0.0564,18094.0,6.0,0.0562,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
69,2019-10-15 10:40:00,0.0558,58665.0,0.0562,0.0562,18064.0,105.0,0.0559,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
70,2019-10-15 10:41:00,0.0559,8415.0,0.0561,0.0559,18064.0,15.0,0.0561,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
71,2019-10-15 10:42:00,0.0559,11180.0,0.0561,0.0561,18044.0,20.0,0.0559,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
72,2019-10-15 10:43:00,0.0558,30225.0,0.0563,0.0559,18044.0,54.0,0.056,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
73,2019-10-15 10:44:00,0.0555,22342.0,0.056,0.056,18054.0,40.0,0.0555,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
74,2019-10-15 10:45:00,0.0555,5011.0,0.0558,0.0555,18050.0,9.0,0.0557,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
75,2019-10-15 10:46:00,0.0557,7842.0,0.0566,0.0557,18050.0,14.0,0.0566,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
76,2019-10-15 10:47:00,0.0566,34020.0,0.0568,0.0566,18080.0,60.0,0.0566,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
77,2019-10-15 10:48:00,0.0566,24974.0,0.0569,0.0566,18093.0,44.0,0.0567,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
78,2019-10-15 10:49:00,0.0562,45165.0,0.0567,0.0566,18093.0,80.0,0.0563,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
79,2019-10-15 10:50:00,0.0563,0.0,0.0563,0.0563,18093.0,0.0,0.0563,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
80,2019-10-15 10:51:00,0.0563,2815.0,0.0563,0.0563,18093.0,5.0,0.0563,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
81,2019-10-15 10:52:00,0.0563,0.0,0.0563,0.0563,18093.0,0.0,0.0563,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
82,2019-10-15 10:53:00,0.0559,2242.0,0.0563,0.0563,18089.0,4.0,0.0559,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
83,2019-10-15 10:54:00,0.0559,2800.0,0.056,0.0559,18084.0,5.0,0.056,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
84,2019-10-15 10:55:00,0.056,0.0,0.056,0.056,18084.0,0.0,0.056,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
85,2019-10-15 10:56:00,0.056,0.0,0.056,0.056,18084.0,0.0,0.056,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
86,2019-10-15 10:57:00,0.056,1127.0,0.0564,0.056,18084.0,2.0,0.0564,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
87,2019-10-15 10:58:00,0.056,1120.0,0.0564,0.0564,18084.0,2.0,0.056,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
88,2019-10-15 10:59:00,0.0559,57790.0,0.0565,0.056,18006.0,103.0,0.056,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
89,2019-10-15 11:00:00,0.056,0.0,0.056,0.056,18006.0,0.0,0.056,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
90,2019-10-15 11:01:00,0.0558,83746.0,0.056,0.056,17918.0,150.0,0.0558,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
91,2019-10-15 11:02:00,0.0558,4464.0,0.0558,0.0558,17926.0,8.0,0.0558,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
92,2019-10-15 11:03:00,0.0558,0.0,0.0558,0.0558,17926.0,0.0,0.0558,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
93,2019-10-15 11:04:00,0.0558,14650.0,0.0564,0.0558,17932.0,26.0,0.0564,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
94,2019-10-15 11:05:00,0.0558,16767.0,0.0564,0.0564,17940.0,30.0,0.0558,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
95,2019-10-15 11:06:00,0.0558,5065.0,0.0563,0.0558,17940.0,9.0,0.0563,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
96,2019-10-15 11:07:00,0.056,16838.0,0.0563,0.0563,17910.0,30.0,0.056,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
97,2019-10-15 11:08:00,0.056,8466.0,0.0565,0.056,17910.0,15.0,0.0565,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
98,2019-10-15 11:09:00,0.0565,5660.0,0.0566,0.0565,17920.0,10.0,0.0566,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
99,2019-10-15 11:10:00,0.0562,12422.0,0.0566,0.0566,17938.0,22.0,0.0565,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
100,2019-10-15 11:11:00,0.0565,6780.0,0.0565,0.0565,17950.0,12.0,0.0565,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
101,2019-10-15 11:12:00,0.0565,0.0,0.0565,0.0565,17950.0,0.0,0.0565,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
102,2019-10-15 11:13:00,0.0565,0.0,0.0565,0.0565,17950.0,0.0,0.0565,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
103,2019-10-15 11:14:00,0.056,2240.0,0.0565,0.0565,17951.0,4.0,0.056,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
104,2019-10-15 11:15:00,0.0558,3349.0,0.056,0.056,17956.0,6.0,0.0558,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
105,2019-10-15 11:16:00,0.0555,17205.0,0.0558,0.0558,17946.0,31.0,0.0555,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
106,2019-10-15 11:17:00,0.0551,11610.0,0.0555,0.0555,17967.0,21.0,0.0551,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
107,2019-10-15 11:18:00,0.055,4957.0,0.0551,0.0551,17969.0,9.0,0.0551,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
108,2019-10-15 11:19:00,0.055,3302.0,0.0551,0.0551,17969.0,6.0,0.055,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
109,2019-10-15 11:20:00,0.055,40764.0,0.0551,0.055,18005.0,74.0,0.0551,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
110,2019-10-15 11:21:00,0.0551,8285.0,0.0553,0.0551,18020.0,15.0,0.0552,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
111,2019-10-15 11:22:00,0.055,9900.0,0.0552,0.0552,18031.0,18.0,0.055,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
112,2019-10-15 11:23:00,0.0548,548.0,0.055,0.055,18032.0,1.0,0.0548,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
113,2019-10-15 11:24:00,0.0548,5480.0,0.0548,0.0548,18042.0,10.0,0.0548,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
114,2019-10-15 11:25:00,0.0548,551.0,0.0551,0.0548,18042.0,1.0,0.0551,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
115,2019-10-15 11:26:00,0.0551,0.0,0.0551,0.0551,18042.0,0.0,0.0551,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
116,2019-10-15 11:27:00,0.0551,0.0,0.0551,0.0551,18042.0,0.0,0.0551,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
117,2019-10-15 11:28:00,0.0551,0.0,0.0551,0.0551,18042.0,0.0,0.0551,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
118,2019-10-15 11:29:00,0.055,5501.0,0.0551,0.0551,18044.0,10.0,0.055,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
119,2019-10-15 11:30:00,0.055,0.0,0.055,0.055,18044.0,0.0,0.055,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
120,2019-10-15 13:01:00,0.0548,38938.0,0.055,0.055,18115.0,71.0,0.0548,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
121,2019-10-15 13:02:00,0.0548,551.0,0.0551,0.0548,18115.0,1.0,0.0551,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
122,2019-10-15 13:03:00,0.055,550.0,0.0551,0.0551,18115.0,1.0,0.055,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
123,2019-10-15 13:04:00,0.055,0.0,0.055,0.055,18115.0,0.0,0.055,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
124,2019-10-15 13:05:00,0.0548,10426.0,0.055,0.055,18129.0,19.0,0.0548,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
125,2019-10-15 13:06:00,0.0548,7127.0,0.0549,0.0548,18138.0,13.0,0.0549,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
126,2019-10-15 13:07:00,0.0549,5490.0,0.0549,0.0549,18145.0,10.0,0.0549,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
127,2019-10-15 13:08:00,0.0547,34178.0,0.0553,0.0549,18138.0,62.0,0.0547,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
128,2019-10-15 13:09:00,0.0547,0.0,0.0547,0.0547,18138.0,0.0,0.0547,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
129,2019-10-15 13:10:00,0.0547,0.0,0.0547,0.0547,18138.0,0.0,0.0547,2019-10-15,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
