,datetime,low,total_turnover,high,open,open_interest,volume,close,trading_date,sid,de_listed_date,maturity_date,option_type,strike_price,listed_date
0,2019-09-30 09:31:00,0.1159,84515.0,0.1217,0.1199,13870.0,72.0,0.1217,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
1,2019-09-30 09:32:00,0.1187,45331.0,0.1217,0.1217,13905.0,38.0,0.1188,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
2,2019-09-30 09:33:00,0.1188,13176.0,0.12,0.1188,13911.0,11.0,0.1195,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
3,2019-09-30 09:34:00,0.1195,52920.0,0.1214,0.1195,13921.0,44.0,0.1214,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
4,2019-09-30 09:35:00,0.1213,142918.0,0.1225,0.1214,13999.0,117.0,0.1213,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
5,2019-09-30 09:36:00,0.121,86206.0,0.1217,0.1213,14029.0,71.0,0.1212,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
6,2019-09-30 09:37:00,0.1183,202947.0,0.1212,0.1212,14080.0,170.0,0.119,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
7,2019-09-30 09:38:00,0.1189,166840.0,0.1196,0.119,14137.0,140.0,0.1192,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
8,2019-09-30 09:39:00,0.1181,142162.0,0.1192,0.1192,14208.0,120.0,0.1181,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
9,2019-09-30 09:40:00,0.118,18907.0,0.1185,0.1181,14206.0,16.0,0.1185,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
10,2019-09-30 09:41:00,0.1184,13034.0,0.1185,0.1185,14206.0,11.0,0.1184,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
11,2019-09-30 09:42:00,0.1184,5920.0,0.1184,0.1184,14211.0,5.0,0.1184,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
12,2019-09-30 09:43:00,0.1184,8295.0,0.1185,0.1184,14211.0,7.0,0.1185,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
13,2019-09-30 09:44:00,0.1185,8309.0,0.1187,0.1185,14204.0,7.0,0.1187,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
14,2019-09-30 09:45:00,0.1184,18974.0,0.1187,0.1187,14210.0,16.0,0.1184,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
15,2019-09-30 09:46:00,0.1173,56505.0,0.1184,0.1184,14227.0,48.0,0.1175,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
16,2019-09-30 09:47:00,0.1167,90065.0,0.1175,0.1175,14230.0,77.0,0.1167,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
17,2019-09-30 09:48:00,0.1157,170715.0,0.1168,0.1167,14245.0,147.0,0.1159,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
18,2019-09-30 09:49:00,0.1159,31535.0,0.1173,0.1159,14245.0,27.0,0.1173,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
19,2019-09-30 09:50:00,0.116,9284.0,0.1173,0.1173,14245.0,8.0,0.116,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
20,2019-09-30 09:51:00,0.1159,13926.0,0.1168,0.116,14257.0,12.0,0.1168,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
21,2019-09-30 09:52:00,0.1165,41967.0,0.1168,0.1168,14268.0,36.0,0.1167,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
22,2019-09-30 09:53:00,0.1167,48224.0,0.1179,0.1167,14271.0,41.0,0.1178,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
23,2019-09-30 09:54:00,0.1176,20011.0,0.1181,0.1178,14274.0,17.0,0.1181,2019-09-30,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
