,datetime,low,total_turnover,high,open,open_interest,volume,close,trading_date,sid,de_listed_date,maturity_date,option_type,strike_price,listed_date
0,2019-10-09 09:31:00,0.1159,75266.0,0.1232,0.1159,14488.0,63.0,0.1194,2019-10-09,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
1,2019-10-09 09:32:00,0.1159,32991.0,0.1194,0.1194,14480.0,28.0,0.1185,2019-10-09,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
2,2019-10-09 09:33:00,0.1185,54825.0,0.1196,0.1185,14481.0,46.0,0.1194,2019-10-09,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
3,2019-10-09 09:34:00,0.118,267716.0,0.12,0.1187,14581.0,226.0,0.118,2019-10-09,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
4,2019-10-09 09:35:00,0.1168,63314.0,0.118,0.118,14595.0,54.0,0.1172,2019-10-09,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
5,2019-10-09 09:36:00,0.1173,90408.0,0.118,0.1174,14653.0,77.0,0.1177,2019-10-09,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
6,2019-10-09 09:37:00,0.1168,154792.0,0.1182,0.1178,14743.0,132.0,0.1168,2019-10-09,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
7,2019-10-09 09:38:00,0.1163,50376.0,0.1177,0.1168,14756.0,43.0,0.1172,2019-10-09,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
8,2019-10-09 09:39:00,0.1173,25822.0,0.1177,0.1173,14755.0,22.0,0.1174,2019-10-09,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
9,2019-10-09 09:40:00,0.1174,36579.0,0.1182,0.1174,14744.0,31.0,0.1181,2019-10-09,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
10,2019-10-09 09:41:00,0.1181,64068.0,0.1189,0.1183,14745.0,54.0,0.1182,2019-10-09,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
11,2019-10-09 09:42:00,0.1179,21260.0,0.1184,0.1184,14740.0,18.0,0.1182,2019-10-09,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
12,2019-10-09 09:43:00,0.117,16392.0,0.1182,0.1182,14743.0,14.0,0.1171,2019-10-09,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
13,2019-10-09 09:44:00,0.1171,8279.0,0.1184,0.1171,14740.0,7.0,0.1184,2019-10-09,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
14,2019-10-09 09:45:00,0.1184,81771.0,0.1186,0.1184,14675.0,69.0,0.1185,2019-10-09,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
15,2019-10-09 09:46:00,0.119,135325.0,0.1202,0.119,14677.0,113.0,0.1198,2019-10-09,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
