datetime,trading_date,high,total_turnover,volume,open_interest,open,close,low,sid
2018-06-22 09:31:00,2018-06-22,0.4955,0.0,0.0,1280.0,0.4955,0.4955,0.4955,10001170
2018-06-22 09:32:00,2018-06-22,0.4955,0.0,0.0,1280.0,0.4955,0.4955,0.4955,10001170
2018-06-22 09:33:00,2018-06-22,0.4955,0.0,0.0,1280.0,0.4955,0.4955,0.4955,10001170
2018-06-22 09:34:00,2018-06-22,0.4955,0.0,0.0,1280.0,0.4955,0.4955,0.4955,10001170
2018-06-22 09:35:00,2018-06-22,0.4955,0.0,0.0,1280.0,0.4955,0.4955,0.4955,10001170
2018-06-22 09:36:00,2018-06-22,0.522,135473.0,26.0,1305.0,0.4955,0.521,0.4955,10001170
2018-06-22 09:37:00,2018-06-22,0.521,0.0,0.0,1305.0,0.521,0.521,0.521,10001170
2018-06-22 09:38:00,2018-06-22,0.521,207460.0,40.0,1320.0,0.521,0.5179,0.5179,10001170
2018-06-22 09:39:00,2018-06-22,0.5179,0.0,0.0,1320.0,0.5179,0.5179,0.5179,10001170
2018-06-22 09:40:00,2018-06-22,0.5204,78060.0,15.0,1320.0,0.5179,0.5204,0.5179,10001170
2018-06-22 09:41:00,2018-06-22,0.5204,0.0,0.0,1320.0,0.5204,0.5204,0.5204,10001170
2018-06-22 09:42:00,2018-06-22,0.5204,96556.0,19.0,1316.0,0.5204,0.5086,0.5073,10001170
2018-06-22 09:43:00,2018-06-22,0.5086,0.0,0.0,1316.0,0.5086,0.5086,0.5086,10001170
2018-06-22 09:44:00,2018-06-22,0.5086,0.0,0.0,1316.0,0.5086,0.5086,0.5086,10001170
2018-06-22 09:45:00,2018-06-22,0.5086,0.0,0.0,1316.0,0.5086,0.5086,0.5086,10001170
2018-06-22 09:46:00,2018-06-22,0.5138,20542.0,4.0,1312.0,0.5086,0.5133,0.5086,10001170
2018-06-22 09:47:00,2018-06-22,0.5133,0.0,0.0,1312.0,0.5133,0.5133,0.5133,10001170
2018-06-22 09:48:00,2018-06-22,0.514,56541.0,11.0,1301.0,0.5133,0.514,0.5133,10001170
2018-06-22 09:49:00,2018-06-22,0.514,0.0,0.0,1301.0,0.514,0.514,0.514,10001170
2018-06-22 09:50:00,2018-06-22,0.514,0.0,0.0,1301.0,0.514,0.514,0.514,10001170
2018-06-22 09:51:00,2018-06-22,0.514,0.0,0.0,1301.0,0.514,0.514,0.514,10001170
2018-06-22 09:52:00,2018-06-22,0.514,0.0,0.0,1301.0,0.514,0.514,0.514,10001170
2018-06-22 09:53:00,2018-06-22,0.514,0.0,0.0,1301.0,0.514,0.514,0.514,10001170
2018-06-22 09:54:00,2018-06-22,0.5171,51710.0,10.0,1291.0,0.514,0.5171,0.514,10001170
2018-06-22 09:55:00,2018-06-22,0.5171,0.0,0.0,1291.0,0.5171,0.5171,0.5171,10001170
2018-06-22 09:56:00,2018-06-22,0.5171,0.0,0.0,1291.0,0.5171,0.5171,0.5171,10001170
2018-06-22 09:57:00,2018-06-22,0.5192,155975.0,30.0,1311.0,0.5171,0.5191,0.5171,10001170
2018-06-22 09:58:00,2018-06-22,0.5218,223709.0,43.0,1283.0,0.5191,0.519,0.519,10001170
2018-06-22 09:59:00,2018-06-22,0.5196,10386.0,2.0,1283.0,0.519,0.5196,0.519,10001170
2018-06-22 10:00:00,2018-06-22,0.5196,5192.0,1.0,1283.0,0.5196,0.5192,0.5192,10001170
2018-06-22 10:01:00,2018-06-22,0.5192,0.0,0.0,1283.0,0.5192,0.5192,0.5192,10001170
2018-06-22 10:02:00,2018-06-22,0.5192,0.0,0.0,1283.0,0.5192,0.5192,0.5192,10001170
2018-06-22 10:03:00,2018-06-22,0.5192,0.0,0.0,1283.0,0.5192,0.5192,0.5192,10001170
