datetime,trading_date,high,total_turnover,volume,open_interest,open,close,low,sid
2018-01-16 09:31:00,2018-01-16,0.2564,67327.0,26.0,5581.0,0.2564,0.2564,0.2564,10001142
2018-01-16 09:32:00,2018-01-16,0.2564,0.0,0.0,5581.0,0.2564,0.2564,0.2564,10001142
2018-01-16 09:33:00,2018-01-16,0.2564,0.0,0.0,5581.0,0.2564,0.2564,0.2564,10001142
2018-01-16 09:34:00,2018-01-16,0.2668,7966.0,3.0,5580.0,0.2564,0.2648,0.2564,10001142
2018-01-16 09:35:00,2018-01-16,0.267,32037.0,12.0,5580.0,0.2648,0.267,0.2648,10001142
2018-01-16 09:36:00,2018-01-16,0.27,5364.0,2.0,5580.0,0.267,0.27,0.2664,10001142
2018-01-16 09:37:00,2018-01-16,0.27,83393.0,31.0,5580.0,0.27,0.2689,0.2689,10001142
2018-01-16 09:38:00,2018-01-16,0.2697,24192.0,9.0,5582.0,0.2689,0.2684,0.2684,10001142
2018-01-16 09:39:00,2018-01-16,0.2684,32002.0,12.0,5582.0,0.2684,0.2666,0.2666,10001142
2018-01-16 09:40:00,2018-01-16,0.2666,21203.0,8.0,5578.0,0.2666,0.2648,0.2648,10001142
2018-01-16 09:41:00,2018-01-16,0.2648,2640.0,1.0,5579.0,0.2648,0.264,0.264,10001142
2018-01-16 09:42:00,2018-01-16,0.2663,58303.0,22.0,5580.0,0.264,0.2642,0.2637,10001142
2018-01-16 09:43:00,2018-01-16,0.2654,37051.0,14.0,5581.0,0.264,0.261,0.261,10001142
2018-01-16 09:44:00,2018-01-16,0.261,54676.0,21.0,5581.0,0.261,0.2596,0.2596,10001142
2018-01-16 09:45:00,2018-01-16,0.2604,33763.0,13.0,5581.0,0.2596,0.2603,0.2596,10001142
2018-01-16 09:46:00,2018-01-16,0.2607,54452.0,21.0,5581.0,0.2603,0.2583,0.2581,10001142
2018-01-16 09:47:00,2018-01-16,0.2583,-514369.0,-195.0,5581.0,0.2583,0.2566,0.2566,10001142
2018-01-16 09:48:00,2018-01-16,0.2594,545446.0,207.0,5582.0,0.2566,0.2583,0.2566,10001142
2018-01-16 09:49:00,2018-01-16,0.2618,174167.0,67.0,5583.0,0.2583,0.2618,0.2583,10001142
2018-01-16 09:50:00,2018-01-16,0.2638,2638.0,1.0,5584.0,0.2618,0.2638,0.2618,10001142
2018-01-16 09:51:00,2018-01-16,0.2651,39694.0,15.0,5586.0,0.2638,0.2648,0.2638,10001142
2018-01-16 09:52:00,2018-01-16,0.2648,0.0,0.0,5586.0,0.2648,0.2648,0.2648,10001142
2018-01-16 09:53:00,2018-01-16,0.2648,10514.0,4.0,5589.0,0.2648,0.2628,0.2628,10001142
2018-01-16 09:54:00,2018-01-16,0.2651,10603.0,4.0,5586.0,0.2628,0.265,0.2628,10001142
2018-01-16 09:55:00,2018-01-16,0.2674,56011.0,21.0,5586.0,0.265,0.2661,0.265,10001142
2018-01-16 09:56:00,2018-01-16,0.2661,55474.0,21.0,5606.0,0.2661,0.2624,0.2624,10001142
2018-01-16 09:57:00,2018-01-16,0.2647,42243.0,16.0,5605.0,0.2624,0.2636,0.2624,10001142
2018-01-16 09:58:00,2018-01-16,0.2649,13221.0,5.0,5605.0,0.2636,0.2637,0.2636,10001142
2018-01-16 09:59:00,2018-01-16,0.2637,2630.0,1.0,5605.0,0.2637,0.263,0.263,10001142
2018-01-16 10:00:00,2018-01-16,0.263,0.0,0.0,5605.0,0.263,0.263,0.263,10001142
2018-01-16 10:01:00,2018-01-16,0.263,26160.0,10.0,5605.0,0.263,0.2616,0.2616,10001142
2018-01-16 10:02:00,2018-01-16,0.2625,2625.0,1.0,5605.0,0.2616,0.2625,0.2616,10001142
2018-01-16 10:03:00,2018-01-16,0.263,34182.0,13.0,5605.0,0.2625,0.2624,0.2624,10001142
2018-01-16 10:04:00,2018-01-16,0.2646,52916.0,20.0,5605.0,0.2624,0.2646,0.2624,10001142
2018-01-16 10:05:00,2018-01-16,0.2658,2658.0,1.0,5605.0,0.2646,0.2658,0.2646,10001142
2018-01-16 10:06:00,2018-01-16,0.2667,45244.0,17.0,5615.0,0.2658,0.2658,0.2658,10001142
