datetime,low,total_turnover,high,open,open_interest,volume,close,trading_date,sid
2019-09-16 09:31:00,0.4455,143290.0,0.4531,0.4531,2403.0,32.0,0.4478,2019-09-16,10001685
2019-09-16 09:32:00,0.4478,0.0,0.4478,0.4478,2403.0,0.0,0.4478,2019-09-16,10001685
2019-09-16 09:33:00,0.4403,415001.0,0.4478,0.4478,2429.0,94.0,0.4422,2019-09-16,10001685
2019-09-16 09:34:00,0.4419,62062.0,0.4443,0.4422,2438.0,14.0,0.4443,2019-09-16,10001685
2019-09-16 09:35:00,0.4439,66645.0,0.446,0.4443,2440.0,15.0,0.446,2019-09-16,10001685
2019-09-16 09:36:00,0.446,0.0,0.446,0.446,2440.0,0.0,0.446,2019-09-16,10001685
2019-09-16 09:37:00,0.4446,13347.0,0.446,0.446,2440.0,3.0,0.4455,2019-09-16,10001685
2019-09-16 09:38:00,0.4455,0.0,0.4455,0.4455,2440.0,0.0,0.4455,2019-09-16,10001685
2019-09-16 09:39:00,0.4455,0.0,0.4455,0.4455,2440.0,0.0,0.4455,2019-09-16,10001685
2019-09-16 09:40:00,0.4455,22335.0,0.4467,0.4455,2435.0,5.0,0.4467,2019-09-16,10001685
2019-09-16 09:41:00,0.4467,0.0,0.4467,0.4467,2435.0,0.0,0.4467,2019-09-16,10001685
2019-09-16 09:42:00,0.4443,4443.0,0.4467,0.4467,2434.0,1.0,0.4443,2019-09-16,10001685
2019-09-16 09:43:00,0.4443,0.0,0.4443,0.4443,2434.0,0.0,0.4443,2019-09-16,10001685
2019-09-16 09:44:00,0.4423,97427.0,0.4443,0.4443,2432.0,22.0,0.4423,2019-09-16,10001685
2019-09-16 09:45:00,0.4392,4392.0,0.4423,0.4423,2432.0,1.0,0.4392,2019-09-16,10001685
2019-09-16 09:46:00,0.4392,0.0,0.4392,0.4392,2432.0,0.0,0.4392,2019-09-16,10001685
2019-09-16 09:47:00,0.4392,0.0,0.4392,0.4392,2432.0,0.0,0.4392,2019-09-16,10001685
2019-09-16 09:48:00,0.4392,0.0,0.4392,0.4392,2432.0,0.0,0.4392,2019-09-16,10001685
2019-09-16 09:49:00,0.4392,0.0,0.4392,0.4392,2432.0,0.0,0.4392,2019-09-16,10001685
2019-09-16 09:50:00,0.4392,0.0,0.4392,0.4392,2432.0,0.0,0.4392,2019-09-16,10001685
2019-09-16 09:51:00,0.4392,0.0,0.4392,0.4392,2432.0,0.0,0.4392,2019-09-16,10001685
2019-09-16 09:52:00,0.4392,0.0,0.4392,0.4392,2432.0,0.0,0.4392,2019-09-16,10001685
2019-09-16 09:53:00,0.4392,0.0,0.4392,0.4392,2432.0,0.0,0.4392,2019-09-16,10001685
2019-09-16 09:54:00,0.4392,0.0,0.4392,0.4392,2432.0,0.0,0.4392,2019-09-16,10001685
2019-09-16 09:55:00,0.4392,0.0,0.4392,0.4392,2432.0,0.0,0.4392,2019-09-16,10001685
2019-09-16 09:56:00,0.4392,0.0,0.4392,0.4392,2432.0,0.0,0.4392,2019-09-16,10001685
2019-09-16 09:57:00,0.436,43600.0,0.4392,0.4392,2432.0,10.0,0.436,2019-09-16,10001685
2019-09-16 09:58:00,0.436,0.0,0.436,0.436,2432.0,0.0,0.436,2019-09-16,10001685
2019-09-16 09:59:00,0.436,4391.0,0.4391,0.436,2433.0,1.0,0.4391,2019-09-16,10001685
2019-09-16 10:00:00,0.4391,4391.0,0.4391,0.4391,2434.0,1.0,0.4391,2019-09-16,10001685
2019-09-16 10:01:00,0.4391,0.0,0.4391,0.4391,2434.0,0.0,0.4391,2019-09-16,10001685
2019-09-16 10:02:00,0.436,56680.0,0.4391,0.4391,2429.0,13.0,0.436,2019-09-16,10001685
2019-09-16 10:03:00,0.436,0.0,0.436,0.436,2429.0,0.0,0.436,2019-09-16,10001685
2019-09-16 10:04:00,0.436,0.0,0.436,0.436,2429.0,0.0,0.436,2019-09-16,10001685
2019-09-16 10:05:00,0.436,0.0,0.436,0.436,2429.0,0.0,0.436,2019-09-16,10001685
2019-09-16 10:06:00,0.436,104848.0,0.4372,0.436,2429.0,24.0,0.4372,2019-09-16,10001685
2019-09-16 10:07:00,0.4372,17561.0,0.4397,0.4372,2428.0,4.0,0.4397,2019-09-16,10001685
