,datetime,trading_date,high,total_turnover,volume,open_interest,open,close,low,sid,de_listed_date,maturity_date,option_type,strike_price,listed_date
0,2018-07-27 09:31:00,2018-07-27,0.0176,2283.0,13.0,11207.0,0.0171,0.0176,0.0168,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
1,2018-07-27 09:32:00,2018-07-27,0.0176,6255.0,37.0,11204.0,0.0176,0.0168,0.0168,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
2,2018-07-27 09:33:00,2018-07-27,0.0176,5350.0,31.0,11211.0,0.0168,0.0172,0.0168,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
3,2018-07-27 09:34:00,2018-07-27,0.0172,337.0,2.0,11211.0,0.0172,0.0167,0.0167,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
4,2018-07-27 09:35:00,2018-07-27,0.0167,165.0,1.0,11212.0,0.0167,0.0165,0.0165,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
5,2018-07-27 09:36:00,2018-07-27,0.0165,5751.0,35.0,11229.0,0.0165,0.0159,0.0159,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
6,2018-07-27 09:37:00,2018-07-27,0.0159,0.0,0.0,11229.0,0.0159,0.0159,0.0159,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
7,2018-07-27 09:38:00,2018-07-27,0.0159,15812.0,103.0,11278.0,0.0159,0.0154,0.0153,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
8,2018-07-27 09:39:00,2018-07-27,0.0157,1727.0,11.0,11289.0,0.0154,0.0157,0.0154,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
9,2018-07-27 09:40:00,2018-07-27,0.0157,10820.0,70.0,11319.0,0.0157,0.0153,0.0153,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
10,2018-07-27 09:41:00,2018-07-27,0.0155,3245.0,21.0,11340.0,0.0153,0.0155,0.0153,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
11,2018-07-27 09:42:00,2018-07-27,0.0155,0.0,0.0,11340.0,0.0155,0.0155,0.0155,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
12,2018-07-27 09:43:00,2018-07-27,0.0159,5694.0,36.0,11365.0,0.0155,0.0156,0.0155,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
13,2018-07-27 09:44:00,2018-07-27,0.0156,0.0,0.0,11365.0,0.0156,0.0156,0.0156,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
14,2018-07-27 09:45:00,2018-07-27,0.0158,3140.0,20.0,11365.0,0.0156,0.0158,0.0156,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
15,2018-07-27 09:46:00,2018-07-27,0.0158,9936.0,64.0,11361.0,0.0158,0.0154,0.0154,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
16,2018-07-27 09:47:00,2018-07-27,0.0154,6426.0,42.0,11393.0,0.0154,0.0153,0.0153,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
17,2018-07-27 09:48:00,2018-07-27,0.0156,18904.0,124.0,11489.0,0.0153,0.0156,0.0152,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
18,2018-07-27 09:49:00,2018-07-27,0.0156,3865.0,25.0,11478.0,0.0156,0.0155,0.0154,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
19,2018-07-27 09:50:00,2018-07-27,0.0155,1520.0,10.0,11488.0,0.0155,0.0152,0.0152,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
20,2018-07-27 09:51:00,2018-07-27,0.0152,1520.0,10.0,11478.0,0.0152,0.0152,0.0152,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
21,2018-07-27 09:52:00,2018-07-27,0.0152,0.0,0.0,11478.0,0.0152,0.0152,0.0152,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
22,2018-07-27 09:53:00,2018-07-27,0.0152,1520.0,10.0,11488.0,0.0152,0.0152,0.0152,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
23,2018-07-27 09:54:00,2018-07-27,0.0152,0.0,0.0,11488.0,0.0152,0.0152,0.0152,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
24,2018-07-27 09:55:00,2018-07-27,0.0153,6273.0,41.0,11468.0,0.0152,0.0153,0.0152,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
25,2018-07-27 09:56:00,2018-07-27,0.0153,11126.0,74.0,11487.0,0.0153,0.0149,0.0149,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
26,2018-07-27 09:57:00,2018-07-27,0.0149,1764.0,12.0,11497.0,0.0149,0.0147,0.0147,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
27,2018-07-27 09:58:00,2018-07-27,0.0148,2960.0,20.0,11517.0,0.0147,0.0148,0.0147,10001229,2018-09-26,2018-09-26,C,2.85,2018-01-30
