,datetime,low,total_turnover,high,open,open_interest,volume,close,trading_date,sid,de_listed_date,maturity_date,option_type,strike_price,listed_date
0,2019-09-27 09:31:00,0.1101,16691.0,0.1114,0.1101,13362.0,15.0,0.1113,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
1,2019-09-27 09:32:00,0.1113,35421.0,0.1147,0.1113,13362.0,31.0,0.1147,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
2,2019-09-27 09:33:00,0.1128,81991.0,0.1147,0.1147,13403.0,72.0,0.1128,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
3,2019-09-27 09:34:00,0.1125,5637.0,0.1128,0.1128,13407.0,5.0,0.1128,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
4,2019-09-27 09:35:00,0.1133,30846.0,0.1154,0.1133,13417.0,27.0,0.1153,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
5,2019-09-27 09:36:00,0.1153,53330.0,0.1161,0.1153,13441.0,46.0,0.1161,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
6,2019-09-27 09:37:00,0.1161,103986.0,0.1195,0.1161,13486.0,88.0,0.1193,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
7,2019-09-27 09:38:00,0.1178,44930.0,0.1193,0.1193,13502.0,38.0,0.1178,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
8,2019-09-27 09:39:00,0.1178,22430.0,0.1183,0.1178,13518.0,19.0,0.1183,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
9,2019-09-27 09:40:00,0.1185,99713.0,0.1195,0.1185,13528.0,84.0,0.1195,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
10,2019-09-27 09:41:00,0.1195,133069.0,0.1201,0.1195,13558.0,111.0,0.12,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
11,2019-09-27 09:42:00,0.1182,112830.0,0.12,0.12,13585.0,95.0,0.1184,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
12,2019-09-27 09:43:00,0.1182,50970.0,0.1186,0.1184,13601.0,43.0,0.1182,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
13,2019-09-27 09:44:00,0.1166,111535.0,0.1177,0.1177,13598.0,95.0,0.1171,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
14,2019-09-27 09:45:00,0.1155,19668.0,0.1171,0.1171,13604.0,17.0,0.1155,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
15,2019-09-27 09:46:00,0.1155,24426.0,0.1167,0.1155,13617.0,21.0,0.1162,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
16,2019-09-27 09:47:00,0.1162,26818.0,0.1169,0.1162,13627.0,23.0,0.1164,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
17,2019-09-27 09:48:00,0.1158,102191.0,0.1166,0.1164,13659.0,88.0,0.1166,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
18,2019-09-27 09:49:00,0.1166,18781.0,0.1175,0.1166,13661.0,16.0,0.1175,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
19,2019-09-27 09:50:00,0.1169,70244.0,0.1178,0.1175,13698.0,60.0,0.1169,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
20,2019-09-27 09:51:00,0.1163,6979.0,0.1169,0.1169,13693.0,6.0,0.1163,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
21,2019-09-27 09:52:00,0.1167,66791.0,0.1175,0.1169,13722.0,57.0,0.1169,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
22,2019-09-27 09:53:00,0.1169,128366.0,0.1196,0.1169,13707.0,108.0,0.1196,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
23,2019-09-27 09:54:00,0.1194,171424.0,0.1202,0.1195,13634.0,143.0,0.1199,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
24,2019-09-27 09:55:00,0.1189,38089.0,0.1191,0.1191,13619.0,32.0,0.1189,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
25,2019-09-27 09:56:00,0.119,105424.0,0.1204,0.1193,13609.0,88.0,0.1204,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
26,2019-09-27 09:57:00,0.1196,99834.0,0.1205,0.1204,13593.0,83.0,0.1205,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
27,2019-09-27 09:58:00,0.12,34882.0,0.1205,0.1204,13603.0,29.0,0.12,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
28,2019-09-27 09:59:00,0.12,26505.0,0.1205,0.12,13603.0,22.0,0.1205,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
29,2019-09-27 10:00:00,0.12,46979.0,0.1206,0.1205,13583.0,39.0,0.12,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
30,2019-09-27 10:01:00,0.1195,2390.0,0.12,0.12,13585.0,2.0,0.1195,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
31,2019-09-27 10:02:00,0.1191,41705.0,0.1196,0.1195,13556.0,35.0,0.1191,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
32,2019-09-27 10:03:00,0.1191,101251.0,0.1212,0.1191,13533.0,84.0,0.1212,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
33,2019-09-27 10:04:00,0.1206,53135.0,0.1212,0.1212,13526.0,44.0,0.1207,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
34,2019-09-27 10:05:00,0.1207,60787.0,0.1219,0.1207,13525.0,50.0,0.1215,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
35,2019-09-27 10:06:00,0.1211,9715.0,0.1218,0.1218,13528.0,8.0,0.1211,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
36,2019-09-27 10:07:00,0.1211,31499.0,0.1213,0.1211,13541.0,26.0,0.1213,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
37,2019-09-27 10:08:00,0.1203,124386.0,0.1213,0.1213,13456.0,103.0,0.1203,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
38,2019-09-27 10:09:00,0.1203,42287.0,0.1212,0.1203,13462.0,35.0,0.121,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
39,2019-09-27 10:10:00,0.1208,25402.0,0.1213,0.121,13470.0,21.0,0.1208,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
40,2019-09-27 10:11:00,0.1198,45613.0,0.1202,0.1202,13496.0,38.0,0.1198,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
41,2019-09-27 10:12:00,0.1186,145298.0,0.1199,0.1198,13561.0,122.0,0.1186,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
42,2019-09-27 10:13:00,0.1186,134344.0,0.1196,0.1187,13591.0,113.0,0.1196,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
43,2019-09-27 10:14:00,0.1196,43118.0,0.1202,0.1197,13595.0,36.0,0.1202,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
44,2019-09-27 10:15:00,0.1199,48055.0,0.1203,0.1202,13582.0,40.0,0.1199,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
45,2019-09-27 10:16:00,0.1195,93419.0,0.1199,0.1199,13605.0,78.0,0.1196,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
46,2019-09-27 10:17:00,0.1195,10757.0,0.1196,0.1196,13602.0,9.0,0.1196,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
47,2019-09-27 10:18:00,0.1196,13183.0,0.1201,0.1196,13613.0,11.0,0.1197,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
48,2019-09-27 10:19:00,0.1194,14336.0,0.1197,0.1197,13617.0,12.0,0.1194,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
49,2019-09-27 10:20:00,0.1194,10786.0,0.1201,0.1194,13620.0,9.0,0.1201,2019-09-27,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
