,datetime,low,total_turnover,high,open,open_interest,volume,close,trading_date,sid,de_listed_date,maturity_date,option_type,strike_price,listed_date
0,2019-10-17 09:31:00,0.0526,27225.0,0.0544,0.0538,18419.0,51.0,0.0526,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
1,2019-10-17 09:32:00,0.0525,5273.0,0.0526,0.0526,18426.0,10.0,0.0526,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
2,2019-10-17 09:33:00,0.0522,32432.0,0.0526,0.0526,18416.0,62.0,0.0522,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
3,2019-10-17 09:34:00,0.0521,155429.0,0.053,0.0522,18149.0,296.0,0.053,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
4,2019-10-17 09:35:00,0.0527,147106.0,0.0537,0.053,17992.0,277.0,0.0533,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
5,2019-10-17 09:36:00,0.0515,130112.0,0.0533,0.0533,17926.0,249.0,0.0521,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
6,2019-10-17 09:37:00,0.0518,73667.0,0.0527,0.0521,17966.0,141.0,0.0518,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
7,2019-10-17 09:38:00,0.0518,68249.0,0.0531,0.0518,17957.0,130.0,0.0531,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
8,2019-10-17 09:39:00,0.0529,33521.0,0.0536,0.0532,17967.0,63.0,0.0534,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
9,2019-10-17 09:40:00,0.0534,19908.0,0.0541,0.0534,17977.0,37.0,0.0541,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
10,2019-10-17 09:41:00,0.0538,10232.0,0.0542,0.0541,17977.0,19.0,0.0539,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
11,2019-10-17 09:42:00,0.0537,25846.0,0.0542,0.0539,17999.0,48.0,0.0542,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
12,2019-10-17 09:43:00,0.0542,33874.0,0.0552,0.0542,18038.0,62.0,0.0552,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
13,2019-10-17 09:44:00,0.0545,47349.0,0.0554,0.0552,18073.0,86.0,0.0545,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
14,2019-10-17 09:45:00,0.0539,32638.0,0.0546,0.0545,18077.0,60.0,0.0546,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
15,2019-10-17 09:46:00,0.0543,38156.0,0.0548,0.0546,18056.0,70.0,0.0544,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
16,2019-10-17 09:47:00,0.0544,33859.0,0.0555,0.0544,18045.0,62.0,0.0555,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
17,2019-10-17 09:48:00,0.0551,7183.0,0.0553,0.0553,18035.0,13.0,0.0551,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
18,2019-10-17 09:49:00,0.0534,30503.0,0.0551,0.0551,18051.0,56.0,0.0534,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
19,2019-10-17 09:50:00,0.0534,5359.0,0.0538,0.0534,18048.0,10.0,0.0536,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
20,2019-10-17 09:51:00,0.0533,38472.0,0.0538,0.0538,18055.0,72.0,0.0537,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
21,2019-10-17 09:52:00,0.0532,17560.0,0.0537,0.0537,18058.0,33.0,0.0536,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
22,2019-10-17 09:53:00,0.0521,20504.0,0.0536,0.0536,18061.0,39.0,0.0521,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
23,2019-10-17 09:54:00,0.0521,35054.0,0.0525,0.0521,18088.0,67.0,0.0523,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
24,2019-10-17 09:55:00,0.0522,3654.0,0.0523,0.0523,18088.0,7.0,0.0522,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
25,2019-10-17 09:56:00,0.052000000000000005,41261.0,0.0527,0.0523,18105.0,79.0,0.0527,2019-10-17,10001841,2019-12-25,2019-12-25,P,3.0,2019-04-25
